sorteo,modo,fecha,aciertos,premio_total,ganadores,premio_por_ganador
2363,baloto,13/01/2024,3,$22.086.400,1.972,$11.20
2363,baloto,13/01/2024,2+SB,$17.638.750,2.575,$6.85
2363,baloto,13/01/2024,0+SB,$131.613.000,23.09,$5.70
2362,baloto,10/01/2024,5+SB,$0,0,$0
2362,baloto,10/01/2024,5,$28.451.950,1,$28.451.950
2362,baloto,10/01/2024,4+SB,$5.702.250,3,$1.900.750
2362,baloto,10/01/2024,4,$6.237.400,52,$119.95
2362,baloto,10/01/2024,3+SB,$5.406.000,106,$51.00
2362,baloto,10/01/2024,3,$17.620.000,1.762,$10.00
2362,baloto,10/01/2024,2+SB,$14.112.000,1.152,$12.25
2362,baloto,10/01/2024,0+SB,$73.398.900,12.877,$5.70
2361,baloto,06/01/2024,5+SB,$0,0,$0
2361,baloto,06/01/2024,5,$0,0,$0
2361,baloto,06/01/2024,4+SB,$6.791.500,2,$3.395.750
2361,baloto,06/01/2024,4,$7.428.350,47,$158.05
2361,baloto,06/01/2024,3+SB,$6.436.500,105,$61.30
2361,baloto,06/01/2024,3,$21.000.700,1.579,$13.30
2361,baloto,06/01/2024,2+SB,$16.769.250,1.285,$13.05
2361,baloto,06/01/2024,0+SB,$88.127.700,15.461,$5.70
2360,baloto,03/01/2024,5+SB,$0,0,$0
2360,baloto,03/01/2024,5,$0,0,$0
2360,baloto,03/01/2024,4+SB,$5.364.900,2,$2.682.450
2360,baloto,03/01/2024,4,$5.868.000,30,$195.60
2360,baloto,03/01/2024,3+SB,$5.084.400,76,$66.90
2360,baloto,03/01/2024,3,$16.618.100,1.213,$13.70
2360,baloto,03/01/2024,2+SB,$13.282.500,1.15,$11.55
2360,baloto,03/01/2024,0+SB,$76.402.800,13.404,$5.70
2359,baloto,30/12/2023,5+SB,$0,0,$0
2359,baloto,30/12/2023,5,$0,0,$0
2359,baloto,30/12/2023,4+SB,$9.063.000,6,$1.510.500
2359,baloto,30/12/2023,4,$9.913.800,78,$127.10
2359,baloto,30/12/2023,3+SB,$8.592.750,171,$50.25
2359,baloto,30/12/2023,3,$27.983.800,2.977,$9.40
2359,baloto,30/12/2023,2+SB,$22.387.500,2.25,$9.95
2359,baloto,30/12/2023,0+SB,$141.924.300,24.899,$5.70
2358,baloto,27/12/2023,5+SB,$0,0,$0
2358,baloto,27/12/2023,5,$0,0,$0
2358,baloto,27/12/2023,4+SB,$6.904.500,3,$2.301.500
2358,baloto,27/12/2023,4,$7.550.600,76,$99.35
2358,baloto,27/12/2023,3+SB,$6.545.500,106,$61.75
2358,baloto,27/12/2023,3,$21.386.000,2.516,$8.50
2358,baloto,27/12/2023,2+SB,$17.050.000,1.364,$12.50
2358,baloto,27/12/2023,0+SB,$79.309.800,13.914,$5.70
2357,baloto,23/12/2023,5+SB,$0,0,$0
2357,baloto,23/12/2023,5,$0,0,$0
2357,baloto,23/12/2023,4+SB,$8.650.800,9,$961.20
2357,baloto,23/12/2023,4,$9.460.550,103,$91.85
2357,baloto,23/12/2023,3+SB,$8.205.200,292,$28.10
2357,baloto,23/12/2023,3,$26.748.400,3.262,$8.20
2357,baloto,23/12/2023,2+SB,$21.361.600,2.704,$7.90
2357,baloto,23/12/2023,0+SB,$132.000.600,23.158,$5.70
2356,baloto,20/12/2023,5+SB,$0,0,$0
2356,baloto,20/12/2023,5,$0,0,$0
2356,baloto,20/12/2023,4+SB,$6.864.400,8,$858.05
2356,baloto,20/12/2023,4,$7.507.500,75,$100.10
2356,baloto,20/12/2023,3+SB,$6.505.650,237,$27.45
2356,baloto,20/12/2023,3,$21.243.750,3.399,$6.25
2356,baloto,20/12/2023,2+SB,$17.012.600,2.299,$7.40
2356,baloto,20/12/2023,0+SB,$102.639.900,18.007,$5.70
2355,baloto,16/12/2023,5+SB,$0,0,$0
2355,baloto,16/12/2023,5,$0,0,$0
2355,baloto,16/12/2023,4+SB,$7.370.400,6,$1.228.400
2355,baloto,16/12/2023,4,$8.060.800,44,$183.20
2355,baloto,16/12/2023,3+SB,$6.986.550,141,$49.55
2355,baloto,16/12/2023,3,$22.768.100,2.006,$11.35
2355,baloto,16/12/2023,2+SB,$18.173.750,1.675,$10.85
2355,baloto,16/12/2023,0+SB,$94.032.900,16.497,$5.70
2354,baloto,13/12/2023,5+SB,$0,0,$0
2354,baloto,13/12/2023,5,$0,0,$0
2354,baloto,13/12/2023,4+SB,$6.604.800,2,$3.302.400
2354,baloto,13/12/2023,4,$7.222.800,52,$138.90
2354,baloto,13/12/2023,3+SB,$6.263.400,146,$42.90
2354,baloto,13/12/2023,3,$20.431.950,1.769,$11.55
2354,baloto,13/12/2023,2+SB,$16.280.800,1.732,$9.40
2354,baloto,13/12/2023,0+SB,$101.488.500,17.805,$5.70
2353,baloto,09/12/2023,5+SB,$0,0,$0
2353,baloto,09/12/2023,5,$0,0,$0
2353,baloto,09/12/2023,4+SB,$6.964.950,1,$6.964.950
2353,baloto,09/12/2023,4,$7.619.200,64,$119.05
2353,baloto,09/12/2023,3+SB,$6.600.000,110,$60.00
2353,baloto,09/12/2023,3,$21.582.000,1.98,$10.90
2353,baloto,09/12/2023,2+SB,$17.190.250,1.463,$11.75
2353,baloto,09/12/2023,0+SB,$83.459.400,14.642,$5.70
2352,baloto,06/12/2023,5+SB,$0,0,$0
2352,baloto,06/12/2023,5,$0,0,$0
2352,baloto,06/12/2023,4+SB,$6.185.550,3,$2.061.850
2352,baloto,06/12/2023,4,$6.765.750,31,$218.25
2352,baloto,06/12/2023,3+SB,$5.864.950,91,$64.45
2352,baloto,06/12/2023,3,$19.150.150,1.363,$14.05
2352,baloto,06/12/2023,2+SB,$15.311.000,1.255,$12.20
2352,baloto,06/12/2023,0+SB,$79.361.100,13.923,$5.70
2351,baloto,02/12/2023,5+SB,$8.000.000.000,1,$8.000.000.000
2351,baloto,02/12/2023,5,$0,0,$0
2351,baloto,02/12/2023,4+SB,$8.007.450,3,$2.669.150
2351,baloto,02/12/2023,4,$8.755.600,106,$82.60
2351,baloto,02/12/2023,3+SB,$7.587.750,151,$50.25
2351,baloto,02/12/2023,3,$24.733.650,2.733,$9.05
2351,baloto,02/12/2023,2+SB,$19.828.450,1.747,$11.35
2351,baloto,02/12/2023,0+SB,$98.689.800,17.314,$5.70
2350,baloto,29/11/2023,5+SB,$0,0,$0
2350,baloto,29/11/2023,5,$30.791.550,1,$30.791.550
2350,baloto,29/11/2023,4+SB,$0,0,$0
2350,baloto,29/11/2023,4,$6.749.600,52,$129.80
2350,baloto,29/11/2023,3+SB,$5.848.000,85,$68.80
2350,baloto,29/11/2023,3,$19.095.000,2.01,$9.50
2350,baloto,29/11/2023,2+SB,$15.227.700,1.158,$13.15
2350,baloto,29/11/2023,0+SB,$65.396.100,11.473,$5.70
2349,baloto,25/11/2023,5+SB,$0,0,$0
2349,baloto,25/11/2023,5,$0,0,$0
2349,baloto,25/11/2023,4+SB,$7.107.450,7,$1.015.350
2349,baloto,25/11/2023,4,$7.773.700,74,$105.05
2349,baloto,25/11/2023,3+SB,$6.738.350,173,$38.95
2349,baloto,25/11/2023,3,$22.020.700,2.606,$8.45
2349,baloto,25/11/2023,2+SB,$17.595.700,1.966,$8.95
2349,baloto,25/11/2023,0+SB,$106.373.400,18.662,$5.70
2348,baloto,22/11/2023,5+SB,$0,0,$0
2348,baloto,22/11/2023,5,$0,0,$0
2348,baloto,22/11/2023,4+SB,$6.058.800,4,$1.514.700
2348,baloto,22/11/2023,4,$6.627.250,49,$135.25
2348,baloto,22/11/2023,3+SB,$5.743.500,105,$54.70
2348,baloto,22/11/2023,3,$18.768.300,1.714,$10.95
2348,baloto,22/11/2023,2+SB,$14.942.250,1.305,$11.45
2348,baloto,22/11/2023,0+SB,$68.457.000,12.01,$5.70
2347,baloto,18/11/2023,5+SB,$0,0,$0
2347,baloto,18/11/2023,5,$36.278.850,1,$36.278.850
2347,baloto,18/11/2023,4+SB,$7.270.950,3,$2.423.650
2347,baloto,18/11/2023,4,$7.952.750,65,$122.35
2347,baloto,18/11/2023,3+SB,$6.896.200,164,$42.05
2347,baloto,18/11/2023,3,$22.521.600,2.448,$9.20
2347,baloto,18/11/2023,2+SB,$17.974.000,1.634,$11.00
2347,baloto,18/11/2023,0+SB,$93.537.000,16.41,$5.70
2346,baloto,15/11/2023,5+SB,$0,0,$0
2346,baloto,15/11/2023,5,$0,0,$0
2346,baloto,15/11/2023,4+SB,$5.733.700,2,$2.866.850
2346,baloto,15/11/2023,4,$6.270.450,51,$122.95
2346,baloto,15/11/2023,3+SB,$5.434.650,117,$46.45
2346,baloto,15/11/2023,3,$17.741.250,1.577,$11.25
2346,baloto,15/11/2023,2+SB,$14.204.400,1.596,$8.90
2346,baloto,15/11/2023,0+SB,$90.060.000,15.8,$5.70
2345,baloto,11/11/2023,5+SB,$0,0,$0
2345,baloto,11/11/2023,5,$0,0,$0
2345,baloto,11/11/2023,4+SB,$7.358.750,5,$1.471.750
2345,baloto,11/11/2023,4,$8.049.600,86,$93.60
2345,baloto,11/11/2023,3+SB,$6.976.000,160,$43.60
2345,baloto,11/11/2023,3,$22.725.400,3.071,$7.40
2345,baloto,11/11/2023,2+SB,$18.192.950,1.847,$9.85
2345,baloto,11/11/2023,0+SB,$93.827.700,16.461,$5.70
2344,baloto,08/11/2023,5+SB,$0,0,$0
2344,baloto,08/11/2023,5,$28.158.050,1,$28.158.050
2344,baloto,08/11/2023,4+SB,$5.643.500,10,$564.35
2344,baloto,08/11/2023,4,$6.170.500,82,$75.25
2344,baloto,08/11/2023,3+SB,$5.348.200,221,$24.20
2344,baloto,08/11/2023,3,$17.507.500,2.35,$7.45
2344,baloto,08/11/2023,2+SB,$13.928.200,1.948,$7.15
2344,baloto,08/11/2023,0+SB,$86.052.900,15.097,$5.70
2343,baloto,04/11/2023,5+SB,$0,0,$0
2343,baloto,04/11/2023,5,$36.085.500,3,$12.028.500
2343,baloto,04/11/2023,4+SB,$7.232.150,1,$7.232.150
2343,baloto,04/11/2023,4,$7.910.000,40,$197.75
2343,baloto,04/11/2023,3+SB,$6.854.400,102,$67.20
2343,baloto,04/11/2023,3,$22.373.700,1.819,$12.30
2343,baloto,04/11/2023,2+SB,$17.887.500,1.125,$15.90
2343,baloto,04/11/2023,0+SB,$75.918.300,13.319,$5.70
2342,baloto,01/11/2023,5+SB,$0,0,$0
2342,baloto,01/11/2023,5,$0,0,$0
2342,baloto,01/11/2023,4+SB,$0,0,$0
2342,baloto,01/11/2023,4,$6.264.800,41,$152.80
2342,baloto,01/11/2023,3+SB,$5.428.800,116,$46.80
2342,baloto,01/11/2023,3,$17.698.500,1.863,$9.50
2342,baloto,01/11/2023,2+SB,$14.120.000,1.412,$10.00
2342,baloto,01/11/2023,0+SB,$75.411.000,13.23,$5.70
2341,baloto,28/10/2023,5+SB,$0,0,$0
2341,baloto,28/10/2023,5,$0,0,$0
2341,baloto,28/10/2023,4+SB,$6.468.700,2,$3.234.350
2341,baloto,28/10/2023,4,$7.075.500,30,$235.85
2341,baloto,28/10/2023,3+SB,$6.131.800,124,$49.45
2341,baloto,28/10/2023,3,$20.013.600,1.614,$12.40
2341,baloto,28/10/2023,2+SB,$16.012.100,1.417,$11.30
2341,baloto,28/10/2023,0+SB,$94.317.900,16.547,$5.70
2340,baloto,25/10/2023,5+SB,$16.000.000.000,1,$16.000.000.000
2340,baloto,25/10/2023,5,$31.570.850,1,$31.570.850
2340,baloto,25/10/2023,4+SB,$6.327.250,5,$1.265.450
2340,baloto,25/10/2023,4,$6.920.000,50,$138.40
2340,baloto,25/10/2023,3+SB,$6.000.800,208,$28.85
2340,baloto,25/10/2023,3,$19.564.900,2.017,$9.70
2340,baloto,25/10/2023,2+SB,$15.652.800,2.174,$7.20
2340,baloto,25/10/2023,0+SB,$120.247.200,21.096,$5.70
2339,baloto,21/10/2023,5+SB,$0,0,$0
2339,baloto,21/10/2023,5,$38.731.250,1,$38.731.250
2339,baloto,21/10/2023,4+SB,$7.762.500,5,$1.552.500
2339,baloto,21/10/2023,4,$8.491.500,74,$114.75
2339,baloto,21/10/2023,3+SB,$7.361.250,195,$37.75
2339,baloto,21/10/2023,3,$23.974.900,2.434,$9.85
2339,baloto,21/10/2023,2+SB,$19.219.200,2.112,$9.10
2339,baloto,21/10/2023,0+SB,$124.527.900,21.847,$5.70
2338,baloto,18/10/2023,5+SB,$0,0,$0
2338,baloto,18/10/2023,5,$0,0,$0
2338,baloto,18/10/2023,4+SB,$0,0,$0
2338,baloto,18/10/2023,4,$6.750.700,38,$177.65
2338,baloto,18/10/2023,3+SB,$5.849.700,93,$62.90
2338,baloto,18/10/2023,3,$19.066.200,1.478,$12.90
2338,baloto,18/10/2023,2+SB,$15.241.750,1.487,$10.25
2338,baloto,18/10/2023,0+SB,$92.066.400,16.152,$5.70
2337,baloto,14/10/2023,5+SB,$0,0,$0
2337,baloto,14/10/2023,5,$0,0,$0
2337,baloto,14/10/2023,4+SB,$8.063.750,5,$1.612.750
2337,baloto,14/10/2023,4,$8.820.450,51,$172.95
2337,baloto,14/10/2023,3+SB,$7.644.000,182,$42.00
2337,baloto,14/10/2023,3,$24.906.600,2.466,$10.10
2337,baloto,14/10/2023,2+SB,$19.943.000,2.156,$9.25
2337,baloto,14/10/2023,0+SB,$123.256.800,21.624,$5.70
2336,baloto,11/10/2023,5+SB,$0,0,$0
2336,baloto,11/10/2023,5,$0,0,$0
2336,baloto,11/10/2023,4+SB,$6.578.500,2,$3.289.250
2336,baloto,11/10/2023,4,$7.196.400,72,$99.95
2336,baloto,11/10/2023,3+SB,$6.234.150,139,$44.85
2336,baloto,11/10/2023,3,$20.357.500,2.395,$8.50
2336,baloto,11/10/2023,2+SB,$16.268.850,1.339,$12.15
2336,baloto,11/10/2023,0+SB,$68.667.900,12.047,$5.70
2335,baloto,07/10/2023,5+SB,$0,0,$0
2335,baloto,07/10/2023,5,$0,0,$0
2335,baloto,07/10/2023,4+SB,$7.964.250,5,$1.592.850
2335,baloto,07/10/2023,4,$8.710.000,52,$167.50
2335,baloto,07/10/2023,3+SB,$7.548.850,107,$70.55
2335,baloto,07/10/2023,3,$24.624.600,2.002,$12.30
2335,baloto,07/10/2023,2+SB,$19.681.200,1.562,$12.60
2335,baloto,07/10/2023,0+SB,$101.254.800,17.764,$5.70
2334,baloto,04/10/2023,5+SB,$0,0,$0
2334,baloto,04/10/2023,5,$0,0,$0
2334,baloto,04/10/2023,4+SB,$6.909.700,7,$987.10
2334,baloto,04/10/2023,4,$7.557.800,46,$164.30
2334,baloto,04/10/2023,3+SB,$6.552.000,120,$54.60
2334,baloto,04/10/2023,3,$21.360.250,1.987,$10.75
2334,baloto,04/10/2023,2+SB,$17.054.500,1.483,$11.50
2334,baloto,04/10/2023,0+SB,$92.664.900,16.257,$5.70
2333,baloto,30/09/2023,5+SB,$0,0,$0
2333,baloto,30/09/2023,5,$40.954.050,1,$40.954.050
2333,baloto,30/09/2023,4+SB,$8.207.850,3,$2.735.950
2333,baloto,30/09/2023,4,$8.976.150,61,$147.15
2333,baloto,30/09/2023,3+SB,$7.777.500,150,$51.85
2333,baloto,30/09/2023,3,$25.336.050,2.521,$10.05
2333,baloto,30/09/2023,2+SB,$20.284.900,1.861,$10.90
2333,baloto,30/09/2023,0+SB,$111.235.500,19.515,$5.70
2332,baloto,27/09/2023,5+SB,$0,0,$0
2332,baloto,27/09/2023,5,$0,0,$0
2332,baloto,27/09/2023,4+SB,$6.595.400,2,$3.297.700
2332,baloto,27/09/2023,4,$7.213.050,39,$184.95
2332,baloto,27/09/2023,3+SB,$6.249.300,111,$56.30
2332,baloto,27/09/2023,3,$20.436.750,1.465,$13.95
2332,baloto,27/09/2023,2+SB,$16.316.250,1.425,$11.45
2332,baloto,27/09/2023,0+SB,$104.007.900,18.247,$5.70
2331,baloto,23/09/2023,5+SB,$0,0,$0
2331,baloto,23/09/2023,5,$0,0,$0
2331,baloto,23/09/2023,4+SB,$7.788.600,3,$2.596.200
2331,baloto,23/09/2023,4,$8.520.000,48,$177.50
2331,baloto,23/09/2023,3+SB,$7.386.850,157,$47.05
2331,baloto,23/09/2023,3,$24.045.600,2.064,$11.65
2331,baloto,23/09/2023,2+SB,$19.286.300,1.958,$9.85
2331,baloto,23/09/2023,0+SB,$119.358.000,20.94,$5.70
2330,baloto,20/09/2023,5+SB,$0,0,$0
2330,baloto,20/09/2023,5,$33.471.300,1,$33.471.300
2330,baloto,20/09/2023,4+SB,$6.708.300,3,$2.236.100
2330,baloto,20/09/2023,4,$7.336.350,63,$116.45
2330,baloto,20/09/2023,3+SB,$6.355.000,164,$38.75
2330,baloto,20/09/2023,3,$20.735.550,2.343,$8.85
2330,baloto,20/09/2023,2+SB,$16.544.400,1.622,$10.20
2330,baloto,20/09/2023,0+SB,$87.460.800,15.344,$5.70
2329,baloto,16/09/2023,5+SB,$0,0,$0
2329,baloto,16/09/2023,5,$0,0,$0
2329,baloto,16/09/2023,4+SB,$8.050.300,2,$4.025.150
2329,baloto,16/09/2023,4,$8.805.000,50,$176.10
2329,baloto,16/09/2023,3+SB,$7.629.300,126,$60.55
2329,baloto,16/09/2023,3,$24.919.650,1.701,$14.65
2329,baloto,16/09/2023,2+SB,$19.896.150,1.679,$11.85
2329,baloto,16/09/2023,0+SB,$124.345.500,21.815,$5.70
2328,baloto,13/09/2023,5+SB,$0,0,$0
2328,baloto,13/09/2023,5,$0,0,$0
2328,baloto,13/09/2023,4+SB,$6.339.400,2,$3.169.700
2328,baloto,13/09/2023,4,$6.934.200,42,$165.10
2328,baloto,13/09/2023,3+SB,$6.012.100,118,$50.95
2328,baloto,13/09/2023,3,$19.589.550,1.789,$10.95
2328,baloto,13/09/2023,2+SB,$15.637.300,1.246,$12.55
2328,baloto,13/09/2023,0+SB,$71.004.900,12.457,$5.70
2327,baloto,09/09/2023,5+SB,$0,0,$0
2327,baloto,09/09/2023,5,$40.879.500,1,$40.879.500
2327,baloto,09/09/2023,4+SB,$8.193.000,5,$1.638.600
2327,baloto,09/09/2023,4,$8.959.500,66,$135.75
2327,baloto,09/09/2023,3+SB,$7.763.200,128,$60.65
2327,baloto,09/09/2023,3,$25.377.400,2.276,$11.15
2327,baloto,09/09/2023,2+SB,$20.238.300,1.791,$11.30
2327,baloto,09/09/2023,0+SB,$108.904.200,19.106,$5.70
2326,baloto,06/09/2023,5+SB,$0,0,$0
2326,baloto,06/09/2023,5,$0,0,$0
2326,baloto,06/09/2023,4+SB,$7.014.600,4,$1.753.650
2326,baloto,06/09/2023,4,$7.672.000,32,$239.75
2326,baloto,06/09/2023,3+SB,$6.648.150,141,$47.15
2326,baloto,06/09/2023,3,$21.714.000,1.645,$13.20
2326,baloto,06/09/2023,2+SB,$17.312.650,1.913,$9.05
2326,baloto,06/09/2023,0+SB,$129.846.000,22.78,$5.70
2325,baloto,02/09/2023,5+SB,$0,0,$0
2325,baloto,02/09/2023,5,$0,0,$0
2325,baloto,02/09/2023,4+SB,$8.563.800,4,$2.140.950
2325,baloto,02/09/2023,4,$9.367.950,57,$164.35
2325,baloto,02/09/2023,3+SB,$8.116.400,103,$78.80
2325,baloto,02/09/2023,3,$26.492.200,2.086,$12.70
2325,baloto,02/09/2023,2+SB,$21.179.700,1.398,$15.15
2325,baloto,02/09/2023,0+SB,$89.592.600,15.718,$5.70
2324,baloto,30/08/2023,5+SB,$0,0,$0
2324,baloto,30/08/2023,5,$34.451.350,1,$34.451.350
2324,baloto,30/08/2023,4+SB,$6.904.700,11,$627.70
2324,baloto,30/08/2023,4,$7.550.850,71,$106.35
2324,baloto,30/08/2023,3+SB,$6.544.800,202,$32.40
2324,baloto,30/08/2023,3,$21.314.400,2.568,$8.30
2324,baloto,30/08/2023,2+SB,$17.088.500,2.39,$7.15
2324,baloto,30/08/2023,0+SB,$120.252.900,21.097,$5.70
2323,baloto,26/08/2023,5+SB,$0,0,$0
2323,baloto,26/08/2023,5,$38.380.700,2,$19.190.350
2323,baloto,26/08/2023,4+SB,$7.692.150,3,$2.564.050
2323,baloto,26/08/2023,4,$8.411.900,61,$137.90
2323,baloto,26/08/2023,3+SB,$7.293.000,156,$46.75
2323,baloto,26/08/2023,3,$23.827.200,2.176,$10.95
2323,baloto,26/08/2023,2+SB,$18.959.800,2.017,$9.40
2323,baloto,26/08/2023,0+SB,$120.783.000,21.19,$5.70
2322,baloto,23/08/2023,5+SB,$0,0,$0
2322,baloto,23/08/2023,5,$0,0,$0
2322,baloto,23/08/2023,4+SB,$6.091.100,2,$3.045.550
2322,baloto,23/08/2023,4,$6.661.600,44,$151.40
2322,baloto,23/08/2023,3+SB,$5.771.000,145,$39.80
2322,baloto,23/08/2023,3,$18.861.250,1.975,$9.55
2322,baloto,23/08/2023,2+SB,$15.016.200,1.726,$8.70
2322,baloto,23/08/2023,0+SB,$88.503.900,15.527,$5.70
2321,baloto,19/08/2023,5+SB,$0,0,$0
2321,baloto,19/08/2023,5,$0,0,$0
2321,baloto,19/08/2023,4+SB,$7.490.800,4,$1.872.700
2321,baloto,19/08/2023,4,$8.191.500,86,$95.25
2321,baloto,19/08/2023,3+SB,$7.099.400,154,$46.10
2321,baloto,19/08/2023,3,$23.187.600,2.712,$8.55
2321,baloto,19/08/2023,2+SB,$18.549.300,1.694,$10.95
2321,baloto,19/08/2023,0+SB,$90.783.900,15.927,$5.70
2320,baloto,16/08/2023,5+SB,$0,0,$0
2320,baloto,16/08/2023,5,$0,0,$0
2320,baloto,16/08/2023,4+SB,$6.477.600,4,$1.619.400
2320,baloto,16/08/2023,4,$7.085.000,52,$136.25
2320,baloto,16/08/2023,3+SB,$6.138.000,90,$68.20
2320,baloto,16/08/2023,3,$20.075.300,1.687,$11.90
2320,baloto,16/08/2023,2+SB,$15.978.050,1.529,$10.45
2320,baloto,16/08/2023,0+SB,$82.593.000,14.49,$5.70
2319,baloto,12/08/2023,5+SB,$0,0,$0
2319,baloto,12/08/2023,5,$38.317.100,1,$38.317.100
2319,baloto,12/08/2023,4+SB,$7.679.400,2,$3.839.700
2319,baloto,12/08/2023,4,$8.397.900,63,$133.30
2319,baloto,12/08/2023,3+SB,$7.277.250,155,$46.95
2319,baloto,12/08/2023,3,$23.800.600,2.017,$11.80
2319,baloto,12/08/2023,2+SB,$18.957.700,1.877,$10.10
2319,baloto,12/08/2023,0+SB,$120.600.600,21.158,$5.70
2318,baloto,09/08/2023,5+SB,$0,0,$0
2318,baloto,09/08/2023,5,$29.940.900,1,$29.940.900
2318,baloto,09/08/2023,4+SB,$6.000.750,3,$2.000.250
2318,baloto,09/08/2023,4,$6.563.200,56,$117.20
2318,baloto,09/08/2023,3+SB,$5.689.200,132,$43.10
2318,baloto,09/08/2023,3,$18.583.200,2.136,$8.70
2318,baloto,09/08/2023,2+SB,$14.852.000,1.58,$9.40
2318,baloto,09/08/2023,0+SB,$76.665.000,13.45,$5.70
2317,baloto,05/08/2023,5+SB,$0,0,$0
2317,baloto,05/08/2023,5,$0,0,$0
2317,baloto,05/08/2023,4+SB,$7.720.000,10,$772.00
2317,baloto,05/08/2023,4,$8.445.600,102,$82.80
2317,baloto,05/08/2023,3+SB,$7.315.200,144,$50.80
2317,baloto,05/08/2023,3,$23.815.750,3.073,$7.75
2317,baloto,05/08/2023,2+SB,$19.040.000,1.7,$11.20
2317,baloto,05/08/2023,0+SB,$85.403.100,14.983,$5.70
2316,baloto,02/08/2023,5+SB,$0,0,$0
2316,baloto,02/08/2023,5,$0,0,$0
2316,baloto,02/08/2023,4+SB,$6.665.800,4,$1.666.450
2316,baloto,02/08/2023,4,$7.290.250,55,$132.55
2316,baloto,02/08/2023,3+SB,$6.315.000,150,$42.10
2316,baloto,02/08/2023,3,$20.604.150,1.953,$10.55
2316,baloto,02/08/2023,2+SB,$16.434.600,1.911,$8.60
2316,baloto,02/08/2023,0+SB,$104.908.500,18.405,$5.70
2315,baloto,29/07/2023,5+SB,$0,0,$0
2315,baloto,29/07/2023,5,$0,0,$0
2315,baloto,29/07/2023,4+SB,$7.164.800,4,$1.791.200
2315,baloto,29/07/2023,4,$7.834.600,86,$91.10
2315,baloto,29/07/2023,3+SB,$6.788.700,171,$39.70
2315,baloto,29/07/2023,3,$22.233.600,3.088,$7.20
2315,baloto,29/07/2023,2+SB,$17.727.600,1.738,$10.20
2315,baloto,29/07/2023,0+SB,$86.275.200,15.136,$5.70
2314,baloto,26/07/2023,5+SB,$0,0,$0
2314,baloto,26/07/2023,5,$0,0,$0
2314,baloto,26/07/2023,4+SB,$5.886.600,2,$2.943.300
2314,baloto,26/07/2023,4,$6.439.500,54,$119.25
2314,baloto,26/07/2023,3+SB,$5.582.500,145,$38.50
2314,baloto,26/07/2023,3,$18.176.400,1.836,$9.90
2314,baloto,26/07/2023,2+SB,$14.533.300,1.751,$8.30
2314,baloto,26/07/2023,0+SB,$90.823.800,15.934,$5.70
2313,baloto,22/07/2023,5+SB,$0,0,$0
2313,baloto,22/07/2023,5,$34.055.350,1,$34.055.350
2313,baloto,22/07/2023,4+SB,$6.825.200,4,$1.706.300
2313,baloto,22/07/2023,4,$7.465.500,30,$248.85
2313,baloto,22/07/2023,3+SB,$6.470.450,139,$46.55
2313,baloto,22/07/2023,3,$21.146.000,1.94,$10.90
2313,baloto,22/07/2023,2+SB,$16.849.800,1.702,$9.90
2313,baloto,22/07/2023,0+SB,$105.039.600,18.428,$5.70
2312,baloto,19/07/2023,5+SB,$0,0,$0
2312,baloto,19/07/2023,5,$0,0,$0
2312,baloto,19/07/2023,4+SB,$0,0,$0
2312,baloto,19/07/2023,4,$6.340.300,38,$166.85
2312,baloto,19/07/2023,3+SB,$5.493.150,117,$46.95
2312,baloto,19/07/2023,3,$17.967.300,1.626,$11.05
2312,baloto,19/07/2023,2+SB,$14.342.900,1.534,$9.35
2312,baloto,19/07/2023,0+SB,$88.213.200,15.476,$5.70
2311,baloto,15/07/2023,5+SB,$0,0,$0
2311,baloto,15/07/2023,5,$0,0,$0
2311,baloto,15/07/2023,4+SB,$7.068.000,4,$1.767.000
2311,baloto,15/07/2023,4,$7.729.800,52,$148.65
2311,baloto,15/07/2023,3+SB,$6.697.500,141,$47.50
2311,baloto,15/07/2023,3,$21.900.000,1.825,$12.00
2311,baloto,15/07/2023,2+SB,$17.472.000,1.82,$9.60
2311,baloto,15/07/2023,0+SB,$112.968.300,19.819,$5.70
2310,baloto,12/07/2023,5+SB,$0,0,$0
2310,baloto,12/07/2023,5,$0,0,$0
2310,baloto,12/07/2023,4+SB,$5.935.600,2,$2.967.800
2310,baloto,12/07/2023,4,$6.492.300,38,$170.85
2310,baloto,12/07/2023,3+SB,$5.625.300,102,$55.15
2310,baloto,12/07/2023,3,$18.398.350,1.621,$11.35
2310,baloto,12/07/2023,2+SB,$14.655.600,1.416,$10.35
2310,baloto,12/07/2023,0+SB,$90.436.200,15.866,$5.70
2309,baloto,08/07/2023,5+SB,$0,0,$0
2309,baloto,08/07/2023,5,$0,0,$0
2309,baloto,08/07/2023,4+SB,$6.807.150,3,$2.269.050
2309,baloto,08/07/2023,4,$7.444.800,44,$169.20
2309,baloto,08/07/2023,3+SB,$6.453.000,108,$59.75
2309,baloto,08/07/2023,3,$21.078.200,1.573,$13.40
2309,baloto,08/07/2023,2+SB,$16.811.850,1.329,$12.65
2309,baloto,08/07/2023,0+SB,$86.508.900,15.177,$5.70
2308,baloto,05/07/2023,5+SB,$0,0,$0
2308,baloto,05/07/2023,5,$26.393.750,1,$26.393.750
2308,baloto,05/07/2023,4+SB,$5.289.800,4,$1.322.450
2308,baloto,05/07/2023,4,$5.785.500,57,$101.50
2308,baloto,05/07/2023,3+SB,$5.014.000,109,$46.00
2308,baloto,05/07/2023,3,$16.391.750,1.895,$8.65
